Provinsi,Tahun,Rata-Rata
Lampung,2000,28.2
Lampung,2001,26.72
Lampung,2002,27.5
Lampung,2003,29.67
Lampung,2004,29.66
Lampung,2005,N/A
Lampung,2006,26.18
Lampung,2007,27.6
Lampung,2008,26.4
Lampung,2009,26.7
Lampung,2010,26.7
Lampung,2011,26.8
Lampung,2012,26.8
Lampung,2013,26.7
Lampung,2014,25.79
Lampung,2015,27.1
Lampung,2016,27.18
Lampung,2017,26.91
Lampung,2018,26.81
Lampung,2019,27.2
Lampung,2020,27.16
Lampung,2021,27.13
Lampung,2022,34.35
Lampung,2023,29.55
