Provinsi,Tahun,Rata-Rata
Banten,2000,27.35
Banten,2001,27.88
Banten,2002,28.48
Banten,2003,29.85
Banten,2004,29.32
Banten,2005,27
Banten,2006,26.98
Banten,2007,26.7
Banten,2008,26.6
Banten,2009,27.2
Banten,2010,27.1
Banten,2011,27
Banten,2012,27.1
Banten,2013,27
Banten,2014,27.3
Banten,2015,27.3
Banten,2016,27.56
Banten,2017,27.68
Banten,2018,27.92
Banten,2019,30.04
Banten,2020,28
Banten,2021,29.28
Banten,2022,29.14
Banten,2023,30.18
